OBJECTID,SRA,FHSZ,FHSZ_Description,Shape__Area,Shape__Length
7727,LRA,1,Moderate,6876.24226903915,616.21964843373
7728,LRA,1,Moderate,3194100.00000095,13980.0000000112
7729,LRA,1,Moderate,24712.3307478428,1272.05398770278
7730,LRA,1,Moderate,58249943.8665662,217643.173726577
7731,LRA,1,Moderate,112671.3796134,2894.69606345469
7732,LRA,1,Moderate,9635007.57945824,66977.214885242
7733,LRA,1,Moderate,44735238.913335,93870.5986028772
7734,LRA,1,Moderate,74331.2511110306,1918.2949552168
7735,LRA,1,Moderate,1228428.32373953,6130.79767718226
7736,LRA,1,Moderate,1594873.33952141,17907.32305429
7737,LRA,1,Moderate,156599.999999762,5640
7738,LRA,1,Moderate,5699051.72009993,51681.1079013712
7739,LRA,1,Moderate,427088.570784092,9629.24548533086
7740,LRA,1,Moderate,938699.999999046,5639.99999995157
7741,LRA,1,Moderate,2544658.7888484,18302.3148034587
7742,LRA,1,Moderate,4926367.12973213,35384.3968953888
7743,LRA,1,Moderate,25110.4540083408,1069.47228795754
7744,LRA,1,Moderate,6635881.42054558,39577.431165299
7745,LRA,1,Moderate,3947400.00000191,11819.9999999888
7746,LRA,1,Moderate,39912472.9027158,118225.201146443
7747,LRA,1,Moderate,27926.3766922951,914.740981976194
7748,LRA,1,Moderate,231970.302671313,7672.31610948851
7749,LRA,1,Moderate,110700.000000477,2039.9999999851
7750,LRA,1,Moderate,4573105.36151171,40133.2146030593
7751,LRA,1,Moderate,406799.999998808,10560
7752,LRA,1,Moderate,2162143.84772325,14247.5754445264
7753,LRA,1,Moderate,35248170.4550931,132285.273590802
7754,LRA,1,Moderate,200937.210109234,4346.67260213616
7755,LRA,1,Moderate,2542225.22010088,17584.2327150679
7756,LRA,1,Moderate,1142999.99999905,5820
7757,LRA,1,Moderate,552710.736569405,6237.19280166154
7758,LRA,1,Moderate,483734.177592039,14387.3121314892
7759,LRA,1,Moderate,174190.105715275,4876.45114708062
7760,LRA,1,Moderate,89700.6075341702,2765.17514671207
7761,LRA,1,Moderate,270900.000000954,4020.00000000745
7762,LRA,1,Moderate,218588.508130789,2141.57160953285
7763,LRA,1,Moderate,1920599.99999952,8460.00000002235
7764,LRA,1,Moderate,865036.882052898,16644.4393841021
7765,LRA,1,Moderate,33109787.9473976,104327.197042929
7766,LRA,1,Moderate,1246500.00000095,27479.9999999776
7767,LRA,1,Moderate,530604.698578954,20207.027932251
7768,LRA,1,Moderate,193291.348691225,5351.19105363637
7769,LRA,1,Moderate,2245297.74646091,20696.9721680979
7770,LRA,1,Moderate,2773317.30093503,32392.1243027722
7771,LRA,1,Moderate,294332.069819212,3412.82769377462
7772,LRA,1,Moderate,2632349.82113636,33647.6612651521
7773,LRA,1,Moderate,93596.8724153042,2149.48633933731
7774,LRA,1,Moderate,89099.9999995232,2159.99999999255
7775,LRA,1,Moderate,21364967.3982713,263778.234832815
7776,LRA,1,Moderate,9405388.97490942,48425.8668185769
7777,LRA,1,Moderate,1279259.17481822,38986.6524473424
7778,LRA,1,Moderate,5048275.27414215,72580.1113774656
7779,LRA,1,Moderate,363499.796302617,5328.38110267506
7780,LRA,1,Moderate,1803262.31401742,33876.2826074675
7781,LRA,1,Moderate,146164.15564236,2514.5146374292
7782,LRA,1,Moderate,414715.299233019,7192.75341617986
7783,LRA,1,Moderate,1181700.00000013,5460.00000000373
7784,LRA,1,Moderate,22552.5232032612,1280.55392905414
7785,LRA,1,Moderate,1710432.55567795,27891.145886506
7786,LRA,1,Moderate,250855.490615498,3502.29467015438
7787,LRA,1,Moderate,490312.57847213,5906.60509734155
7788,LRA,1,Moderate,13220433.6584333,48563.8777486891
7789,LRA,1,Moderate,228693.013392217,5382.70053779199
7790,LRA,1,Moderate,31005.1950009912,1121.10887144769
7791,LRA,1,Moderate,328968.502968177,11359.8123886174
7792,LRA,1,Moderate,2316.46492567658,259.711065181517
7793,LRA,1,Moderate,2961899.99999999,9179.99999999255
7794,LRA,1,Moderate,10287188.1623658,31655.8334365294
7795,LRA,1,Moderate,70803.2903736532,2344.21995427557
7796,LRA,1,Moderate,24129917.9261188,202557.768525098
7797,LRA,1,Moderate,126386.999723375,2598.87366821998
7798,LRA,1,Moderate,847372.639936209,5747.28620502803
7799,LRA,1,Moderate,345145.216369718,11961.2998934119
7800,LRA,1,Moderate,51756.0054230988,2324.60662782357
7801,LRA,1,Moderate,487436.91673544,7450.40676252884
7802,LRA,1,Moderate,1842500.40525506,18545.4352940949
7803,LRA,1,Moderate,4165634.84187198,15295.0164804042
7804,LRA,1,Moderate,238591.956451893,6231.8085269894
7805,LRA,1,Moderate,1466294.34933777,33621.4259001741
7806,LRA,1,Moderate,344807.365768611,4024.88326060457
7807,LRA,1,Moderate,141089.431256443,4317.10919823539
7808,LRA,1,Moderate,28410.1525417566,763.66665777182
7809,LRA,1,Moderate,22526.1186499,1603.51998085784
7810,LRA,1,Moderate,313823.644219875,4082.34237312807
7811,LRA,1,Moderate,29307.2612088919,943.732014206663
7812,LRA,1,Moderate,24460.7290061712,912.263493825614
7813,LRA,1,Moderate,634741.774871588,15386.2273799173
7814,LRA,1,Moderate,86956.0979038477,2604.90534001829
7815,LRA,1,Moderate,4543890.0954861,65861.9238775092
7816,LRA,1,Moderate,197754.832140088,5111.63173061461
7817,LRA,1,Moderate,254699.999999285,10740.0000000037
7818,LRA,1,Moderate,1026900.00000167,5820.00000000745
7819,LRA,1,Moderate,2288843.43803132,9798.33136369765
7820,LRA,1,Moderate,2744999.99999785,10620.0000000112
7821,LRA,1,Moderate,1058399.99999976,5219.99999999255
7822,LRA,1,Moderate,1434600,6479.99999999255
7823,LRA,1,Moderate,2191500.00000072,9719.99999999627
7824,LRA,1,Moderate,542700,15359.9999999963
7825,LRA,1,Moderate,7973525.96840012,94638.9196510559
7826,LRA,1,Moderate,30465.4870848656,1184.88327736205
7827,LRA,1,Moderate,133064.500684261,2712.7959794849
7828,LRA,1,Moderate,108949.791082621,2691.42560030685
7829,LRA,1,Moderate,4092530.55997992,21610.7606987035
7830,LRA,1,Moderate,90144.0353252888,2073.65098330912
7831,LRA,1,Moderate,179100.000000477,1980
7832,LRA,1,Moderate,5310616.94021678,48490.3618976051
7833,LRA,1,Moderate,89011.5316746235,2129.29445042517
7834,LRA,1,Moderate,408631.917089462,11947.6590643783
7835,LRA,1,Moderate,14447525.3438661,39871.8135191194
7836,LRA,1,Moderate,8136.52592325211,1285.05346000492
7837,LRA,1,Moderate,290699.999999523,6539.99999999255
7838,LRA,1,Moderate,2551.37835049629,224.515790217972
7839,LRA,1,Moderate,285300,11640.0000000037
7840,LRA,1,Moderate,64217.4235146046,1700.70895901498
7841,LRA,1,Moderate,774900,24360.0000000149
7842,LRA,1,Moderate,304340.823890209,9122.08805412901
7843,LRA,1,Moderate,45182.8223485947,1308.64299275669
7844,LRA,1,Moderate,2478173.2988019,11550.5074898689
7845,LRA,1,Moderate,372600.000005245,12839.9999999963
7846,LRA,1,Moderate,1066526.26544988,18812.1601289197
7847,LRA,1,Moderate,12097995.1493411,122145.448559661
7848,LRA,1,Moderate,1600439.5393858,13046.3565010865
7849,LRA,1,Moderate,95490.371099472,2188.30205703275
7850,LRA,1,Moderate,3244500.00000334,9719.99999999255
7851,LRA,1,Moderate,4129200.00000095,13260.0000000075
7852,LRA,1,Moderate,63166.6018743515,1614.76551593907
7853,LRA,1,Moderate,215099.999999523,8040.00000000745
7854,LRA,1,Moderate,2016000.00000238,8519.99999999627
7855,LRA,1,Moderate,4183.81517839432,266.107512406139
7856,LRA,1,Moderate,331639.493784428,5637.72710309876
7857,LRA,1,Moderate,112248.87548399,1510.38848518055
7858,LRA,1,Moderate,132229.560166836,1823.47806625865
7859,LRA,1,Moderate,3745800.00000095,14100.0000000075
7860,LRA,1,Moderate,330134.94600296,13211.5808243702
7861,LRA,1,Moderate,24460.4845442772,850.851518890021
7862,LRA,1,Moderate,32701.2772889137,1998.15009630356
7863,LRA,1,Moderate,127800.000001431,3539.99999999627
7864,LRA,1,Moderate,21822900.4390639,104152.253255471
7865,LRA,1,Moderate,198000,5100.00000000373
7866,LRA,1,Moderate,1922516.79187632,13713.5542044988
7867,LRA,1,Moderate,495605.996794701,11208.2491123005
7868,LRA,1,Moderate,261000.000003815,10320
7869,LRA,1,Moderate,6168154.96656466,26687.0628153389
7870,LRA,1,Moderate,197999.999999046,5640.00000000745
7871,LRA,1,Moderate,51884.6293718815,1267.16541851699
7872,LRA,1,Moderate,188930.269874573,6467.72761300273
7873,LRA,1,Moderate,174124.19570303,5653.78313510625
7874,LRA,1,Moderate,30545.4666366577,1043.31104673172
7875,LRA,1,Moderate,79468.8867321014,3086.53385699011
7876,LRA,1,Moderate,2169900.00000286,28620.0000000149
7877,LRA,1,Moderate,1141604.63883448,6623.44207466119
7878,LRA,1,Moderate,26696.9279851913,879.030184698929
7879,LRA,1,Moderate,458749.083038807,9225.65603117021
7880,LRA,1,Moderate,391476.855751038,10526.9319229697
7881,LRA,1,Moderate,1084500.00000095,5400.00000000745
7882,LRA,1,Moderate,193881.254947662,3982.70590542518
7883,LRA,1,Moderate,231746.060486317,6906.71881774764
7884,LRA,1,Moderate,5879.37596464157,317.055445687346
7885,LRA,1,Moderate,21754.7009997368,1122.39592145532
7886,LRA,1,Moderate,435429.1139431,6671.65135964032
7887,LRA,1,Moderate,167327.663492203,2104.31176651427
7888,LRA,1,Moderate,300947.203447342,11002.6813531993
7889,LRA,1,Moderate,286199.999998093,8039.99999998137
7890,LRA,1,Moderate,7001205.08426523,27775.7077023707
7891,LRA,1,Moderate,210725.427575111,4063.6031576116
7892,LRA,1,Moderate,6675080.06652689,20866.7419384606
7893,LRA,1,Moderate,1392237.67578554,39715.8941808474
7894,LRA,1,Moderate,348983.892543316,6300.27217995532
7895,LRA,1,Moderate,99900.0000009537,1799.99999999255
7896,LRA,1,Moderate,7681499.99999714,21779.9999999925
7897,LRA,1,Moderate,181542.619948387,4279.33134914576
7898,LRA,1,Moderate,7098407.44055319,23140.0375053259
7899,LRA,1,Moderate,56131.9605455399,1434.22004191624
7900,LRA,1,Moderate,30692312.6945456,711663.670263093
7901,LRA,1,Moderate,403767.196662426,13117.7489302105
7902,LRA,1,Moderate,4542011.8694706,24798.463572224
7903,LRA,1,Moderate,24298.1006436348,1099.93385241367
7904,LRA,1,Moderate,78331.4472670555,2209.60181294774
7905,LRA,1,Moderate,263611.224001884,10489.3285199295
7906,LRA,1,Moderate,41479.2840023041,1785.34401573794
7907,LRA,1,Moderate,6460765.44000864,20855.3246551912
7908,LRA,1,Moderate,96769.822883606,3437.29994655921
7909,LRA,1,Moderate,364098.266798019,6866.60262707365
7910,LRA,1,Moderate,11662251.3967509,74005.9247396215
7911,LRA,1,Moderate,262018.290215492,7965.23711680583
7912,LRA,1,Moderate,2154661.57852983,27737.7585221756
7913,LRA,1,Moderate,66221.0354690552,1609.90662525619
7914,LRA,1,Moderate,126399.809063911,3881.54172400156
7915,LRA,1,Moderate,2601000,9120
7916,LRA,1,Moderate,226048.878456116,4821.9042888673
7917,LRA,1,Moderate,905399.999998093,5040.00000000373
7918,LRA,1,Moderate,32766.6124744415,1108.86267163951
7919,LRA,1,Moderate,713567.681807041,25068.6906014025
7920,LRA,1,Moderate,243569.92176342,3312.99190692682
7921,LRA,1,Moderate,1124422.84409571,11702.8087120334
7922,LRA,1,Moderate,4149000.00000381,13919.9999999888
7923,LRA,1,Moderate,2691900.00000191,11579.9999999888
7924,LRA,1,Moderate,1212299.99999619,6480.00000000745
7925,LRA,1,Moderate,31654.0181379318,1389.72198230972
7926,LRA,1,Moderate,4487170.64247894,30537.1280712223
7927,LRA,1,Moderate,2874599.99999809,10200
7928,LRA,1,Moderate,34111058.3389645,175266.834472423
7929,LRA,1,Moderate,308033.20847702,7911.42883000665
7930,LRA,1,Moderate,12095060.9011631,199205.870633459
7931,LRA,1,Moderate,109927.87112236,4224.99204369843
7932,LRA,1,Moderate,1203598.53033829,13072.984879643
7933,LRA,1,Moderate,222703.100688934,7380.69563324501
7934,LRA,1,Moderate,1468426.484869,30077.7220532437
7935,LRA,1,Moderate,267253.960206032,3249.62275156595
7936,LRA,1,Moderate,63708.2827262878,1638.52593547564
7937,LRA,1,Moderate,113518344.970273,389842.715701286
7938,LRA,1,Moderate,1855175.36645412,13871.9705364413
7939,LRA,1,Moderate,39627.2215509415,1688.01706076389
7940,LRA,1,Moderate,312472.152012825,3149.60004393082
7941,LRA,1,Moderate,3809889.65846825,65141.2396779568
7942,LRA,1,Moderate,161074.529232025,6845.71625184296
7943,LRA,1,Moderate,11069.624206543,488.646224662477
7944,LRA,1,Moderate,83283.5089588165,1711.93929808133
7945,LRA,1,Moderate,92257.2827892303,4029.1019379884
7946,LRA,1,Moderate,750766.01858139,18546.2437384044
7947,LRA,1,Moderate,70858.3997850418,2999.71892347731
7948,LRA,1,Moderate,369721.113372803,9252.13357050235
7949,LRA,1,Moderate,32589.3268260956,1143.46691566288
7950,LRA,1,Moderate,98830.3702449799,3508.63713320101
7951,LRA,1,Moderate,202342.5654459,8024.68631484805
7952,LRA,1,Moderate,1240100.78759003,24726.6823060871
7953,LRA,1,Moderate,123300.000005722,4980.00000000373
7954,LRA,1,Moderate,93599.9999961853,2220.00000000745
7955,LRA,1,Moderate,480775.109107018,8440.74608493468
7956,LRA,1,Moderate,194400.000003815,7920
7957,LRA,1,Moderate,94365.2490005493,3522.14757859341
7958,LRA,1,Moderate,24616180.7210226,262678.917636316
7959,LRA,1,Moderate,128700.000001907,4979.99999998882
7960,LRA,1,Moderate,532653.397656441,21217.358859676
7961,LRA,1,Moderate,323099.999998093,13440.0000000037
7962,LRA,1,Moderate,10448176.4730701,260605.969854563
7963,LRA,1,Moderate,3299401.15140915,11607.2169473298
7964,LRA,1,Moderate,370.568824768066,91.408929719298
7965,LRA,1,Moderate,795407.081954956,16441.8625469851
7966,LRA,1,Moderate,700280.368234634,16775.3221583885
7967,LRA,1,Moderate,41031.0400428772,1250.27253127404
7968,LRA,1,Moderate,108480.614870071,1766.08294520551
7969,LRA,1,Moderate,9912116.94180298,130577.69999905
7970,LRA,1,Moderate,1144800.62892532,7171.16909557244
7971,LRA,1,Moderate,8783418.31011963,72274.3212583016
7972,LRA,1,Moderate,2839383.88260651,36681.2613480495
7973,LRA,1,Moderate,232496.029037476,3697.17570330461
7974,LRA,1,Moderate,3796213.36105728,38694.7430248547
7975,LRA,1,Moderate,27802.2137489319,963.835178212991
7976,LRA,1,Moderate,173432.067321777,2607.02565988977
7977,LRA,1,Moderate,109447.024703979,1838.27376904283
7978,LRA,1,Moderate,35390.5126914978,1765.32265827105
7979,LRA,1,Moderate,38273.0204696655,1278.29521979347
7980,LRA,1,Moderate,19452.7530784607,595.314604249852
7981,LRA,1,Moderate,2637.96988677979,225.015202557961
7982,LRA,1,Moderate,32191.4596939087,1142.69400932996
7983,LRA,1,Moderate,519152.770763397,12064.4986988958
7984,LRA,1,Moderate,22079149.1958923,81589.5890257886
7985,LRA,1,Moderate,796901.679840088,11619.2136339591
7986,LRA,1,Moderate,818100.000030518,29879.9999999851
7987,LRA,1,Moderate,444027.160469055,13106.043920997
7988,LRA,1,Moderate,27785.5127258301,845.367422244221
7989,LRA,1,Moderate,1116502.62134171,44455.3043713316
7990,LRA,1,Moderate,588880.487167358,19582.7217489973
7991,LRA,1,Moderate,68052.9470558167,2952.30016926824
7992,LRA,1,Moderate,53770.609462738,1656.30925640036
7993,LRA,1,Moderate,23716.6152839661,1154.24799571966
7994,LRA,1,Moderate,206723.538085938,4767.36759241066
7995,LRA,1,Moderate,543635.189620972,16828.2033893587
7996,LRA,1,Moderate,161215.099178314,4094.0848000954
7997,LRA,1,Moderate,68111.8707962036,1637.65743471763
7998,LRA,1,Moderate,37925.6335983276,1360.4451732848
7999,LRA,1,Moderate,1810483.34791565,13173.9837197061
8000,LRA,1,Moderate,4874719.04201508,63650.7095529797
8001,LRA,1,Moderate,33222.9714889526,2049.53145295203
8002,LRA,1,Moderate,2947295.32719421,27292.4692377422
8003,LRA,1,Moderate,299050.708869934,3270.73169427339
8004,LRA,1,Moderate,3296373.63724518,36866.7480491455
8005,LRA,1,Moderate,2948399.99996948,11880.0000000112
8006,LRA,1,Moderate,7641433.12857056,42747.740455553
8007,LRA,1,Moderate,1179900,5699.99999998882
8008,LRA,1,Moderate,3944699.99996948,12360.0000000112
8009,LRA,1,Moderate,5065471.89157867,25468.3044374027
8010,LRA,1,Moderate,1053899.99996948,5280.00000001118
8011,LRA,1,Moderate,965060.717857361,12764.8130407219
8012,LRA,1,Moderate,118700.89276886,2814.58263022886
8013,LRA,1,Moderate,190306.922531128,3400.43517761747
8014,LRA,1,Moderate,381140.154808044,6181.36724388
8015,LRA,1,Moderate,48722.7709503174,1200.31081128187
8016,LRA,1,Moderate,6665332.53227234,38677.0642813061
8017,LRA,1,Moderate,3929424.94273376,29495.5015071284
8018,LRA,1,Moderate,1394369.02297211,13899.4228721322
8019,LRA,1,Moderate,13.7985229492188,17.5889914840117
8020,LRA,1,Moderate,2007471.83516693,8686.57540871796
8021,LRA,1,Moderate,2667735.37257385,13084.4563723142
8022,LRA,1,Moderate,3030234.44726563,10967.4243593036
8023,LRA,1,Moderate,3275.65426635742,228.571646822505
8024,LRA,1,Moderate,53887.1067657471,1693.4003091051
8025,LRA,1,Moderate,164138.848518372,1828.21379957908
8026,LRA,1,Moderate,3163589.40150452,29854.3390400342
8027,LRA,1,Moderate,38121.9638824463,1162.244643793
8028,LRA,1,Moderate,263584.32232666,4830.47591613325
8029,LRA,1,Moderate,62.9748840332031,82.7734456870102
8030,LRA,1,Moderate,21540.5925064087,745.374555143265
8031,LRA,1,Moderate,32872648.4807739,158615.754035867
8032,LRA,1,Moderate,873900,5579.99999999627
8033,LRA,1,Moderate,2937364.36414337,19432.2817322819
8034,LRA,1,Moderate,152563.934356689,3396.55227165209
8035,LRA,1,Moderate,522682.387771606,7357.42744890813
8036,LRA,1,Moderate,9151571.37231445,47546.3618663935
8037,LRA,1,Moderate,5956.86341094971,369.164364836622
8038,LRA,1,Moderate,5272.74305725098,358.645701508917
8039,LRA,1,Moderate,113.812347412109,57.0913474605721
8040,LRA,1,Moderate,1555.6328125,237.426947737539
8041,LRA,1,Moderate,7195.92618560791,451.20047800407
8042,LRA,1,Moderate,141.670768737793,89.2438582122059
8043,LRA,1,Moderate,3331.28444671631,277.395310916782
8044,LRA,1,Moderate,7192.23252868652,628.579961245547
8045,LRA,1,Moderate,16421.9450302124,864.046177313081
8046,LRA,1,Moderate,7043.47869873047,339.730163572505
8047,LRA,1,Moderate,23512.8031768799,1043.41726079086
8048,LRA,1,Moderate,34963.7675247192,827.566664995327
8049,LRA,1,Moderate,929382.702453613,8436.44219474616
8050,LRA,1,Moderate,13376.6532287598,574.469269871075
8051,LRA,1,Moderate,48672.4034347534,909.727770332163
8052,LRA,1,Moderate,15994.2162246704,1051.94020829196
8053,LRA,1,Moderate,32417.0019378662,867.160777173308
8054,LRA,1,Moderate,4280.67630004883,278.545381932659
8055,LRA,1,Moderate,13551.3860015869,528.560557691422
8056,LRA,1,Moderate,38309.6454620361,1055.37213071086
8057,LRA,1,Moderate,31817.2236251831,768.977031399226
8058,LRA,1,Moderate,28654.6868896484,678.761072524295
8059,LRA,1,Moderate,30716.8612518311,704.788186991302
8060,LRA,1,Moderate,7425.00319671631,346.557603849709
8061,LRA,1,Moderate,31416.9751281738,740.670490373325
8062,LRA,1,Moderate,64685.8176879883,1123.72563545915
8063,LRA,1,Moderate,44793.5766677856,911.75473038847
8064,LRA,1,Moderate,29739.0526733398,989.257319836035
8065,LRA,1,Moderate,40688.2939529419,928.753893812951
8066,LRA,1,Moderate,66232.0373458862,1125.07929997568
8067,LRA,1,Moderate,35461.1703033447,1465.83747393845
8068,LRA,1,Moderate,34756.6510391235,1590.26052353818
8069,LRA,1,Moderate,43609.2311630249,835.662762859162
8070,LRA,1,Moderate,97925.6745071411,2021.09410622327
8071,LRA,1,Moderate,82378.2537765503,1214.67455394752
8072,LRA,1,Moderate,813720.775680542,5673.69038581346
8073,LRA,1,Moderate,43113.8149719238,898.164857020963
8074,LRA,1,Moderate,163139.217643738,2015.64092703304
8075,LRA,1,Moderate,175390.588729858,1676.57022007658
8076,LRA,1,Moderate,71.0088195800781,36.4719609487508
8077,LRA,1,Moderate,1444611.80314636,5973.61802243155
8078,LRA,1,Moderate,845123.827301025,10828.6858969421
8079,LRA,1,Moderate,249388.811920166,2709.30755066854
8080,LRA,1,Moderate,1014283.5609436,11402.4095317387
8081,LRA,1,Moderate,812936.499664307,7535.59047927334
8082,LRA,1,Moderate,1437666.07086182,10453.2798779844
8083,LRA,1,Moderate,387572.11505127,3606.89372882158
8084,LRA,1,Moderate,3418482.26112366,25033.9993394243
8085,LRA,1,Moderate,48999.6014862061,1194.83835815327
8086,LRA,1,Moderate,41492.6695098877,1315.39528222707
8087,LRA,1,Moderate,159210.831741333,3863.93082335966
8088,LRA,2,High,82800,1620
8089,LRA,2,High,47.2033271789551,35.5311832631468
8090,LRA,2,High,59284.9607257843,1329.80508872925
8091,LRA,2,High,94284.9063205719,2160.83559068252
8092,LRA,2,High,252987.422140121,4342.11615712364
8093,LRA,2,High,182453.079361916,3410.99413211931
8094,LRA,2,High,102111.865581512,2196.58052402751
8095,LRA,2,High,16904132.1861038,53832.5886458496
8096,LRA,2,High,142025.105364799,2458.37418807733
8097,LRA,2,High,56546.4994544983,1250.71739294455
8098,LRA,2,High,2176023.85721016,13755.2457415557
8099,LRA,2,High,30790.4075679779,1352.64258757444
8100,LRA,2,High,3070.4223613739,841.880319067544
8101,LRA,2,High,65020.9578075409,1591.89425000099
8102,LRA,2,High,183301.192604065,2342.82797428441
8103,LRA,2,High,174112.923293114,2970.93134683326
8104,LRA,2,High,290395.072944641,3214.00686050876
8105,LRA,2,High,384669.908052444,2885.45843886787
8106,LRA,2,High,134432.049432755,2419.35162481362
8107,LRA,2,High,8282517.37086582,19487.2659476623
8108,LRA,2,High,402.656457901001,85.0348874617366
8109,LRA,2,High,140735.586187363,1816.56016114586
8110,LRA,2,High,5476724.39947319,43506.9288306621
8111,LRA,2,High,327853.784648502,3896.24450022475
8112,LRA,2,High,14384.3161392212,479.762193733331
8113,LRA,2,High,719714.987802505,5391.01598073312
8114,LRA,2,High,103063.821679115,2361.22685978753
8115,LRA,2,High,122983.561246872,2183.25040490363
8116,LRA,2,High,76717.4975299835,1550.61035123648
8117,LRA,2,High,2039320.23099518,12728.1919340071
8118,LRA,2,High,173228.714479446,3255.93064277028
8119,LRA,2,High,2205.56696128845,238.025073534979
8120,LRA,2,High,2.77747917175293,8.89827127867118
8121,LRA,2,High,5233268.26298523,25939.8588039628
8122,LRA,2,High,541.716957092285,93.1281767017195
8123,LRA,2,High,584466.682488918,4611.58224097921
8124,LRA,2,High,37027.6094894409,2582.65120078117
8125,LRA,2,High,341183.475442886,8170.27559726173
8126,LRA,2,High,1010489.48382282,10244.8980421918
8127,LRA,2,High,78236.3807477951,1569.24165922149
8128,LRA,2,High,21588.7170782089,855.172461738335
8129,LRA,2,High,1398410.60884666,8620.57251703564
8130,LRA,2,High,32435.0551261902,941.183862141829
8131,LRA,2,High,1151110.65840435,10935.2704613628
8132,LRA,2,High,891140.765254974,6208.15760051306
8133,LRA,2,High,898.569435119629,121.117475391208
8134,LRA,2,High,775.886960983276,112.082005923693
8135,LRA,2,High,491603.731528521,5544.99163586865
8136,LRA,2,High,2883539.66065025,18440.029084942
8137,LRA,2,High,84200.7604475021,2817.19050269289
8138,LRA,2,High,165268.885050654,2424.3630497837
8139,LRA,2,High,82803.0580415726,1614.08808216631
8140,LRA,2,High,4808426.98680305,19786.7914747569
8141,LRA,2,High,574728.129099846,7077.27401767197
8142,LRA,2,High,28226.1790962219,777.741219352172
8143,LRA,2,High,53206.2094841003,1140.12427013385
8144,LRA,2,High,2109288.0647006,25866.0783061324
8145,LRA,2,High,11212522.3769274,46389.8594689172
8146,LRA,2,High,3249697.43955803,20394.5133027177
8147,LRA,2,High,15786804.9922876,49683.6353049089
8148,LRA,2,High,2612301.29960728,9645.81725004159
8149,LRA,2,High,23931.3225908279,1319.24819798939
8150,LRA,2,High,2437240.51843476,9912.25218573913
8151,LRA,2,High,1281.58846473694,184.756745594876
8152,LRA,2,High,686.194812774658,106.74852450707
8153,LRA,2,High,3364077.86922073,20349.4140413149
8154,LRA,2,High,77336.7547798157,1502.98214471248
8155,LRA,2,High,3228.64684104919,397.185493953954
8156,LRA,2,High,14646571.9957552,47409.4788627052
8157,LRA,2,High,3500016.92128754,33852.663401023
8158,LRA,2,High,111304.620240211,2370.563603628
8159,LRA,2,High,5989546.88872528,22756.5945497422
8160,LRA,2,High,2913.27734088898,207.723245494939
8161,LRA,2,High,3995482.4244175,35276.521758391
8162,LRA,2,High,5538141.90027714,20460.3196885635
8163,LRA,2,High,5056434.93860722,27948.3748037406
8164,LRA,2,High,592862.276295662,5463.91378295184
8165,LRA,2,High,342036.832383156,3348.76458169624
8166,LRA,2,High,74952.8355270624,1604.35088015955
8167,LRA,2,High,4769.39731121063,346.4132444943
8168,LRA,2,High,1115836.27118111,15022.6511606431
8169,LRA,2,High,647014.316901207,6893.46389607133
8170,LRA,2,High,180308.336137772,2695.04886001419
8171,LRA,2,High,4767093.9853363,28889.9476897224
8172,LRA,2,High,469724.873205185,3387.7145030586
8173,LRA,2,High,27233.1306295395,1389.36457745437
8174,LRA,2,High,94001.7143125534,1960.78593166674
8175,LRA,2,High,43967.6993951797,1080.61577000083
8176,LRA,2,High,7382708.79236126,39077.158457623
8177,LRA,2,High,27071.0032434464,893.069809301735
8178,LRA,2,High,8879399.5212822,53207.7897257211
8179,LRA,2,High,1415840.57822895,17842.7542137875
8180,LRA,2,High,26034.8157176971,1237.94896123833
8181,LRA,2,High,289225.529600143,2922.0259473642
8182,LRA,2,High,345465.309697151,7725.0235089412
8183,LRA,2,High,9611722.59161663,35159.123861217
8184,LRA,2,High,1064583.85135221,6435.73222882902
8185,LRA,2,High,24483624.7219992,51632.5367128712
8186,LRA,2,High,9575447.30383015,27581.2070735413
8187,LRA,2,High,841719.255486488,24389.7266885082
8188,LRA,2,High,4538199.85202312,33904.5867554033
8189,LRA,2,High,742052.885370255,6174.45967338046
8190,LRA,2,High,151370.763482094,3351.78526774158
8191,LRA,2,High,224645.560242176,3873.91943804451
8192,LRA,2,High,644912.114182472,10998.3976228628
8193,LRA,2,High,23870.7578802109,862.786855945413
8194,LRA,2,High,218480.665729046,2267.43943575996
8195,LRA,2,High,272341.2971735,4448.59195139934
8196,LRA,2,High,740510.425889015,6921.43354554526
8197,LRA,2,High,11614662.2000015,27135.0829144251
8198,LRA,2,High,1467888.48956108,19930.3709891572
8199,LRA,2,High,232.290660858154,60.9643641094949
8200,LRA,2,High,876.304679870605,118.439321408837
8201,LRA,2,High,11577390.7206779,62855.6092705702
8202,LRA,2,High,10492967.2681465,45222.9300000307
8203,LRA,2,High,147163.365541935,2112.19882203339
8204,LRA,2,High,2552447.84390545,19264.3048892399
8205,LRA,2,High,39878877.5516901,46803.3218772108
8206,LRA,2,High,364928.937095642,2658.21183426821
8207,LRA,2,High,5505493.90854406,30354.7419890739
8208,LRA,2,High,181889.269133568,2988.2397610732
8209,LRA,2,High,48687.3950405121,1117.31025198879
8210,LRA,2,High,478121.037243366,5981.32545431605
8211,LRA,2,High,12228057.2482295,30724.8076698797
8212,LRA,2,High,427997.983778954,6479.82897291485
8213,LRA,2,High,58184.6843008995,1858.16975786671
8214,LRA,2,High,1150174.08235502,9000.40218881097
8215,LRA,2,High,168544.024067402,2229.91667729305
8216,LRA,2,High,3685824.24604499,15642.4610234736
